name,time,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
puhatu-v3,1.62754E+18,10.2067852,26.56736374,3.921,-114,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-114,6.2,10,,11.20855522,10.56210804,1.00177002
puhatu-v3,1.62755E+18,10.19978046,30.59873009,3.7,-116,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-116,4.5,10,,11.19933605,10.56083775,0.999555588
puhatu-v3,1.62756E+18,10.19261074,30.14866447,4.654,-119,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-119,0.2,10,,11.1909647,10.56076622,0.998353958
puhatu-v3,1.62756E+18,10.18266392,29.81521416,3.711,-113,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-113,6,10,,11.17762184,10.55808353,0.994957924
puhatu-v3,1.62757E+18,10.1804924,27.22766685,3.702,-119,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-119,-2,10,,11.17300129,10.56111813,0.992508888
puhatu-v3,1.62758E+18,10.18717289,24.30760002,3.769,-113,2,puhatu-b2v3,,30.9,eui-b827ebfffefdad64,,-113,3.2,10,,11.17768288,10.56267357,0.990509987
puhatu-v3,1.62758E+18,10.18828964,19.89412498,4.051,-118,2,puhatu-b2v3,,49.1,eui-b827ebfffefdad64,,-118,2.8,10,,11.17824936,10.56429577,0.989959717
puhatu-v3,1.6276E+18,10.19318771,14.92633438,4.044,-117,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-117,3.2,10,,11.18242073,10.57693195,0.989233017
puhatu-v3,1.62762E+18,10.18765926,17.40609932,4.042,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,5,10,,11.1781168,10.58300304,0.990457535
puhatu-v3,1.62763E+18,10.17415333,26.63518143,4.652,-113,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-113,6,10,,11.16470623,10.58744907,0.990552902
puhatu-v3,1.62764E+18,10.17046738,26.76752663,4.646,-111,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-111,4.2,10,,11.15828991,10.58540154,0.987822533
puhatu-v3,1.62765E+18,10.16012955,26.06877136,3.873,-121,2,puhatu-b2v3,,48.9,eui-b827ebfffefdad64,,-121,1.2,10,,11.14543533,10.58519077,0.985305786
puhatu-v3,1.62765E+18,10.15840435,21.01990891,4.648,-114,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-114,3.2,10,,11.14379883,10.58956528,0.985394478
puhatu-v3,1.62766E+18,10.15018082,20.08265305,4.038,-114,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-114,6,10,,11.1339941,10.58935452,0.983813286
puhatu-v3,1.62767E+18,10.15230656,15.04790401,4.038,-115,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-115,1.8,10,,11.13654709,10.59754276,0.984240532
puhatu-v3,1.62767E+18,10.13513851,14.55771637,4.036,-121,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-121,-2.2,10,,11.12244892,10.60629368,0.98731041
puhatu-v3,1.62769E+18,10.1120863,13.605093,4.036,-118,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-118,-2.5,10,,11.11893082,10.63071156,1.006844521
puhatu-v3,1.6277E+18,10.11547184,12.79994774,4.033,-118,2,puhatu-b2v3,,30.8,eui-b827ebfffefdad64,,-118,3.8,10,,11.12258625,10.62951183,1.00711441
puhatu-v3,1.62771E+18,10.13667774,20.60335541,3.694,-118,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-118,4.2,10,,11.14321899,10.63296986,1.006541252
puhatu-v3,1.62772E+18,10.14875698,26.95627594,4.649,-108,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-108,6,10,,11.15311432,10.62979603,1.004357338
puhatu-v3,1.62773E+18,10.16087818,26.18454742,4.647,-114,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-114,2.5,10,,11.16182327,10.62930012,1.000945091
puhatu-v3,1.62773E+18,10.16862202,25.36666489,3.68,-114,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-114,7,10,,11.16593742,10.6206913,0.997315407
puhatu-v3,1.62774E+18,10.18093204,21.32126999,3.684,-121,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-121,-8.5,10,,11.17617226,10.6287365,0.995240211
puhatu-v3,1.62775E+18,10.18281078,21.77961922,3.764,-117,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-117,4.5,10,,11.17743015,10.6297226,0.99461937
puhatu-v3,1.62775E+18,10.18924618,19.45919991,3.773,-119,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-119,1.8,10,,11.18237019,10.62965298,0.993124008
puhatu-v3,1.62776E+18,10.19943237,15.70367527,4.028,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,4,10,,11.19113636,10.6293726,0.991703987
puhatu-v3,1.62776E+18,10.20293236,14.11550617,4.026,-119,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-119,-2.8,10,,11.19480801,10.63219357,0.991875648
puhatu-v3,1.62777E+18,10.20380592,9.958267212,4.023,-118,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-118,0.8,10,,11.19689846,10.63840294,0.993092537
puhatu-v3,1.62778E+18,10.19909096,8.429810524,4.028,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,4,10,,11.19192982,10.63946247,0.99283886
puhatu-v3,1.62778E+18,10.19512081,11.4976244,4.027,-118,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-118,1.2,10,,11.18774605,10.64426041,0.992625237
puhatu-v3,1.62779E+18,10.18837929,15.73611355,4.028,-115,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-115,4.5,10,,11.19443798,10.65646744,1.006058693
puhatu-v3,1.6278E+18,10.18885708,17.70843697,3.682,-112,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-112,4.5,10,,11.19728088,10.65632534,1.008423805
puhatu-v3,1.62781E+18,10.18933868,22.10341072,3.673,-112,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-112,7.2,10,,11.19755077,10.65957165,1.00821209
puhatu-v3,1.62782E+18,10.18413162,28.34916496,4.653,-115,2,puhatu-b2v3,,48.8,eui-b827ebfffefdad64,,-115,3.8,10,,11.19220734,10.66359329,1.008075714
puhatu-v3,1.62782E+18,10.18883991,18.82802963,4.643,-118,2,puhatu-b2v3,,48.3,eui-b827ebfffefdad64,,-118,1.5,10,,11.19603539,10.66225338,1.007195473
puhatu-v3,1.62783E+18,10.1934576,20.75209999,3.665,-118,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-118,-1.8,10,,11.20070934,10.66415882,1.00725174
puhatu-v3,1.62784E+18,10.20432663,20.92582512,3.689,-119,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-119,-7,10,,11.2087183,10.66288853,1.00439167
puhatu-v3,1.62784E+18,10.21320438,17.46139145,4.015,-110,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-110,6.2,10,,11.21610451,10.66705227,1.002900124
puhatu-v3,1.62785E+18,10.22019768,10.59040451,4.018,-107,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-107,5.8,10,,11.22208214,10.670084,1.00188446
puhatu-v3,1.62785E+18,10.22276306,10.30392838,4.015,-115,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-115,4,10,,11.22493362,10.66966152,1.002170563
puhatu-v3,1.62786E+18,10.22625446,9.959458351,4.013,-115,2,puhatu-b2v3,,48.4,eui-b827ebfffefdad64,,-115,4.2,10,,11.22804451,10.67248249,1.001790047
puhatu-v3,1.62787E+18,10.21908474,10.43586445,4.014,-119,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-119,1,10,,11.22164249,10.67269421,1.002557755
puhatu-v3,1.62787E+18,10.21748257,10.28719711,4.017,-111,2,puhatu-b2v3,,48.5,eui-b827ebfffefdad64,,-111,6.2,10,,11.22032261,10.6796093,1.002840042
puhatu-v3,1.62788E+18,10.21565533,20.01656342,3.683,-117,2,puhatu-b2v3,,48.7,eui-b827ebfffefdad64,,-117,3.8,10,,11.21940231,10.6807375,1.003746986
puhatu-v3,1.62789E+18,10.20834827,23.02295685,3.661,-114,2,puhatu-b2v3,,48.6,eui-b827ebfffefdad64,,-114,5.8,10,,11.21259308,10.68214798,1.004244804
